dataset,Sample,n_raw,n_after_mad,n_doublet,n_final,status,reason,ncount_lo,ncount_hi,nfeat_lo,nfeat_hi,mt_hi,hb_hi,med_ncount_final,med_nfeat_final,lowcomplexity_flag,dbl_method,ncount_lo_mad,nfeat_lo_mad,mt_hi_mad,n_fail_mad,n_fail_abs,mad_loss,dbl_rate_exp,dbl_rate_obs,platform,upstream_filtered,n_dbl_sc,n_dbl_df,n_dbl_both,dbl_jaccard
GSE227903,1886_R,2099,1748,43,1705,PASS,OK,2232.26096968091,214069.773422732,1022.49958134326,16160.6178638157,11.5043593691105,0.172075113460113,24382,4310,FALSE,consensus_union,2232.26096968091,1022.49958134326,11.5043593691105,351,0,0.167222486898523,0.016792,0.0245995423340961,10x,TRUE,22,25,4,0.0930232558139535
GSE227903,3822_Dg,561,242,1,241,P2-exclude,n_final=241 < 300,7590.49199553639,45396.9214647265,2581.14833348402,7334.41032985761,16.7584199046029,0,18896,4374,FALSE,consensus_union,7590.49199553639,2581.14833348402,16.7584199046029,319,0,0.568627450980392,0.004488,0.00413223140495868,10x,TRUE,0,1,0,0
GSE227903,3822_R,548,453,1,452,PASS,OK,803.644148254725,31570.3014264446,429.067007031799,6169.50023333725,20,0.226705679213082,5123.5,1651.5,FALSE,consensus_union,803.644148254725,429.067007031799,22.5153735659903,86,9,0.173357664233577,0.004384,0.0022075055187638,10x,TRUE,0,1,0,0
GSE227903,3853_Dg,1622,1337,27,1310,PASS,OK,4947.76481436495,34957.5932748129,1938.16200384469,6425.59289434815,17.1674708256358,0.0191100400304542,13644,3614,FALSE,consensus_union,4947.76481436495,1938.16200384469,17.1674708256358,285,0,0.175709001233046,0.012976,0.0201944652206432,10x,TRUE,14,14,1,0.037037037037037
GSE227903,3853_R,627,528,3,525,PASS,OK,5585.50293120766,51382.5674312103,2276.54054142535,8076.70395735096,17.5773641764028,0.0216758842955477,18102,4410,FALSE,consensus_union,5585.50293120766,2276.54054142535,17.5773641764028,99,0,0.157894736842105,0.005016,0.00568181818181818,10x,TRUE,1,2,0,0
GSE227903,3904_Dg,4235,3320,130,3190,PASS,OK,1233.90898287241,76915.3684083471,711.19082558319,12646.3962644973,13.5446458529056,0.0281292920948004,10797.5,3212,FALSE,consensus_union,1233.90898287241,711.19082558319,13.5446458529056,915,0,0.216056670602125,0.03388,0.0391566265060241,10x,TRUE,74,100,44,0.338461538461539
GSE227903,3904_MRD,3183,2322,76,2246,PASS,OK,1213.10050273752,95138.0769685262,683.905508040998,11751.9524342217,10.8473764747539,0.977882893416201,9886.5,2847,FALSE,consensus_union,1213.10050273752,683.905508040998,10.8473764747539,861,0,0.270499528746466,0.025464,0.0327304048234281,10x,TRUE,45,53,22,0.289473684210526
GSE227903,3904_R,11427,10222,1321,8901,PASS,OK,1422.36786224213,28923.175988489,655.572116013716,6701.34664468872,10.3778796690711,0.0980932840949154,6209,2045,FALSE,consensus_union,1422.36786224213,655.572116013716,10.3778796690711,1205,0,0.105451999649952,0.091416,0.129231070240657,10x,TRUE,824,821,324,0.245268735806207
GSE227903,40389_Dg,4594,3125,178,2947,PASS,OK,500,257726.993106411,225.761812751694,20408.5090558143,13.8504184404169,1.32938248485199,5730,1976,FALSE,consensus_union,185.53440376444,225.761812751694,13.8504184404169,1469,0,0.319764910753156,0.036752,0.05696,10x,TRUE,85,104,11,0.0617977528089888
GSE227903,40389_MRD,4673,3847,195,3652,PASS,OK,522.457604552563,38038.9984313083,351.326321116421,6900.27719043763,10.2189199363128,0.175826684507473,4560.5,1596.5,FALSE,consensus_union,522.457604552563,351.326321116421,10.2189199363128,826,0,0.176760111277552,0.037384,0.0506888484533403,10x,TRUE,95,132,32,0.164102564102564
GSE227903,40389_R,7051,5492,457,5035,PASS,OK,500,40996.3287201173,295.752615643814,6943.26572743855,10.1506042393163,0.788994937479306,3507,1358,FALSE,consensus_union,376.546912417182,295.752615643814,10.1506042393163,1559,0,0.221103389590129,0.056408,0.0832119446467589,10x,TRUE,208,267,18,0.0393873085339169
GSE227903,4978_Dg,3502,2698,123,2575,PASS,OK,1652.64463640584,96912.3527658789,938.08338526627,12355.6372301702,13.2207853619133,0.168892377067841,14101,3689,FALSE,consensus_union,1652.64463640584,938.08338526627,13.2207853619133,804,0,0.229583095374072,0.028016,0.0455893254262417,10x,TRUE,67,67,11,0.0894308943089431
GSE227903,4978_MRD,2477,1735,47,1688,PASS,OK,500,447559.688398505,353.690172246076,18456.902431143,13.1049137783893,46.2600775841458,9709.5,2790,FALSE,consensus_union,283.034929828642,353.690172246076,13.1049137783893,742,0,0.299555914412596,0.019816,0.0270893371757925,10x,TRUE,18,31,2,0.0425531914893617
GSE227903,4978_R,2457,2058,56,2002,PASS,OK,4563.79537281116,77361.9479311851,1976.42004186811,9372.71207920496,11.4127353599152,0.0310062606715993,20079,4461,FALSE,consensus_union,4563.79537281116,1976.42004186811,11.4127353599152,399,0,0.162393162393162,0.019656,0.0272108843537415,10x,TRUE,38,34,16,0.285714285714286
GSE227903,5143_Dg,1213,1105,14,1091,PASS,OK,1683.67122237922,86041.3209387095,966.857738293929,10445.8842288643,14.1164306388656,0.0679291792071679,12610,3271,FALSE,consensus_union,1683.67122237922,966.857738293929,14.1164306388656,108,0,0.089035449299258,0.009704,0.0126696832579186,10x,TRUE,5,10,1,0.0714285714285714
GSE227903,5143_R,2323,2111,52,2059,PASS,OK,1044.68771632684,82612.3430487421,734.550849850418,11143.3007009206,15.3555490070588,0.0796161315715531,9801,2940,FALSE,consensus_union,1044.68771632684,734.550849850418,15.3555490070588,212,0,0.0912613000430478,0.018584,0.0246328754144955,10x,TRUE,22,34,4,0.0769230769230769
GSE227903,5750_Dg,5444,4287,261,4026,PASS,OK,3117.61676843776,53294.5876100284,1328.90587516402,8475.19467743335,13.3020398110043,0.0737044770584435,12878,3349,FALSE,consensus_union,3117.61676843776,1328.90587516402,13.3020398110043,1157,0,0.212527553269655,0.043552,0.0608817354793562,10x,TRUE,187,161,87,0.333333333333333
GSE227903,5750_MRD,3167,2236,86,2150,PASS,OK,707.344711665609,165815.758661454,510.100300325172,17479.2996481598,13.8207364930028,0.473614318033491,10960,3116,FALSE,consensus_union,707.344711665609,510.100300325172,13.8207364930028,931,0,0.293969055888854,0.025336,0.0384615384615385,10x,TRUE,44,51,9,0.104651162790698
GSE227903,5750_R,6390,5226,350,4876,PASS,OK,579.757254692657,135798.435229132,338.8507135046,14212.2468924198,13.249392891873,0.221307665530579,8858,2193,FALSE,consensus_union,579.757254692657,338.8507135046,13.249392891873,1164,0,0.182159624413146,0.05112,0.066972828166858,10x,TRUE,172,243,65,0.185714285714286
GSE227903,6323_Dg,725,604,4,600,PASS,OK,1941.39502702471,147534.001072907,1143.76275705828,13593.0715561914,14.5985814506891,0.0239316464593217,19731.5,4259,FALSE,consensus_union,1941.39502702471,1143.76275705828,14.5985814506891,121,0,0.166896551724138,0.0058,0.00662251655629139,10x,TRUE,1,3,0,0
GSE227903,6323_MRD,13609,11276,1241,10035,PASS,OK,500,55469.7397266539,298.444174769433,7731.2984975585,10.0555135275777,0.0741752331676765,4462,1562,FALSE,consensus_union,314.839065156246,298.444174769433,10.0555135275777,2333,0,0.171430670879565,0.1,0.110056757715502,10x,TRUE,753,1013,525,0.423045930701048
GSE227903,6323_R,1128,895,10,885,PASS,OK,1153.35645404948,129790.924110594,763.982524925435,13012.6117753417,17.3820064408402,0.111665147835221,12266,3208,FALSE,consensus_union,1153.35645404948,763.982524925435,17.3820064408402,233,0,0.206560283687943,0.009024,0.0111731843575419,10x,TRUE,3,7,0,0
GSE227903,6323_R2,5534,3839,218,3621,PASS,OK,500,154330.447076703,288.859873440846,14056.0367614766,12.6329661391427,0.647495435053769,5827,1860,FALSE,consensus_union,388.127223983414,288.859873440846,12.6329661391427,1695,0,0.306288398988074,0.044272,0.0567856212555353,10x,TRUE,112,149,43,0.197247706422018
GSE239721,PT9A,293,264,3,261,P2-exclude,n_final=261 < 300,4403.41862014985,49206.8591908318,1437.38693512495,7316.78349301662,7.25391366867704,0.029676962466634,15199,3310,FALSE,consensus_union,4403.41862014985,1437.38693512495,7.25391366867704,29,0,0.0989761092150171,0.002344,0.0113636363636364,10x,TRUE,3,1,1,0.333333333333333
GSE239721,PT10A,1327,1242,19,1223,PASS,OK,3244.18066563386,33970.9823091702,1510.78964539946,7230.01050031152,7.55129374002022,0.0547077726451095,10610,3339,FALSE,consensus_union,3244.18066563386,1510.78964539946,7.55129374002022,85,0,0.0640542577241899,0.010616,0.0152979066022544,10x,TRUE,10,11,2,0.105263157894737
GSE239721,PT12A,584,395,2,393,PASS,OK,2413.06266973048,16900.0832475498,999.899655121115,4435.68009778218,12.0003155792396,0,6380,2104,FALSE,consensus_union,2413.06266973048,999.899655121115,12.0003155792396,189,0,0.323630136986301,0.004672,0.00506329113924051,10x,TRUE,1,1,0,0
GSE239721,PT13A,885,492,16,476,PASS,OK,1420.21920544876,29493.1823476958,752.236928519906,7124.38434861841,9.9602644442515,0,5705,2081,FALSE,consensus_union,1420.21920544876,752.236928519906,9.9602644442515,393,0,0.444067796610169,0.00708,0.032520325203252,10x,TRUE,14,2,0,0
GSE239721,PT14A,684,636,4,632,PASS,OK,6192.56697907837,37658.5930823,2249.87160944837,6084.78454615308,10.1701550809212,0.0342134041561799,15483.5,3744.5,FALSE,consensus_union,6192.56697907837,2249.87160944837,10.1701550809212,48,0,0.0701754385964912,0.005472,0.00628930817610063,10x,TRUE,2,2,0,0
GSE239721,PT15A,4549,4113,203,3910,PASS,OK,4647.44574863758,25335.250236007,1622.80716917142,5773.77348214702,6.10528040376519,0.0570689293945108,10893,3063,FALSE,consensus_union,4647.44574863758,1622.80716917142,6.10528040376519,436,0,0.0958452407122444,0.036392,0.0493557014344761,10x,TRUE,122,127,46,0.226600985221675
GSE239721,PT16A,1671,1506,38,1468,PASS,OK,1813.83818672186,29283.1766299916,1125.74589535026,7501.54722738072,13.402500695765,0.0476289561112082,7415.5,2930,FALSE,consensus_union,1813.83818672186,1125.74589535026,13.402500695765,165,0,0.0987432675044884,0.013368,0.0252324037184595,10x,TRUE,25,16,3,0.0789473684210526
GSE239721,PT17A,5207,2496,157,2339,PASS,OK,2773.72740664754,34858.4683441772,1297.38757845126,7469.44795908115,9.48677077604044,0,8858,2874,FALSE,consensus_union,2773.72740664754,1297.38757845126,9.48677077604044,2711,0,0.52064528519301,0.041656,0.062900641025641,10x,TRUE,98,81,22,0.140127388535032
GSE239721,PT19A,476,277,1,276,P2-exclude,n_final=276 < 300,632.69492367987,24816.4216470693,452.634655259326,4865.39635092298,11.8174548169674,0,3696.5,1417.5,FALSE,consensus_union,632.69492367987,452.634655259326,11.8174548169674,199,0,0.418067226890756,0.003808,0.0036101083032491,10x,TRUE,1,1,1,1
GSE239721,PT20A,1894,1007,16,991,PASS,OK,1511.07205850543,22624.5994077966,734.010075860973,5357.26842085586,7.05990971190758,0,5443,1887,FALSE,consensus_union,1511.07205850543,734.010075860973,7.05990971190758,887,0,0.468321013727561,0.015152,0.015888778550149,10x,TRUE,10,11,5,0.3125
GSE239721,PT21A,3910,3520,163,3357,PASS,OK,3126.94128134508,40101.5422797003,1284.46570471647,6430.59286804647,11.0193915773341,0.0221608780992668,11298,2878,FALSE,consensus_union,3126.94128134508,1284.46570471647,11.0193915773341,390,0,0.0997442455242967,0.03128,0.0463068181818182,10x,TRUE,96,97,30,0.184049079754601
GSE239721,PT22A,1786,1671,31,1640,PASS,OK,4362.87737815212,24824.3511363303,1831.4130609975,5687.82445743093,9.76618796732186,0.0391421231720402,10449,3237,FALSE,consensus_union,4362.87737815212,1831.4130609975,9.76618796732186,115,0,0.0643896976483762,0.014288,0.0185517654099342,10x,TRUE,17,20,6,0.193548387096774
GSE239721,PT23A,9781,4544,447,4097,PASS,OK,2062.62595960695,17296.7516644648,886.88659745787,4230.49464357052,8.07095261738372,0,5616,1845,FALSE,consensus_union,2062.62595960695,886.88659745787,8.07095261738372,5237,0,0.535425825580207,0.078248,0.0983714788732394,10x,TRUE,297,298,148,0.331096196868009
GSE239721,PT25A,364,270,4,266,P2-exclude,n_final=266 < 300,500,36359.1320672839,342.154092936741,8747.21671253933,13.6484661823184,0,3105.5,1553,FALSE,consensus_union,382.940659150891,342.154092936741,13.6484661823184,94,0,0.258241758241758,0.002912,0.0148148148148148,10x,TRUE,3,1,0,0
GSE239721,PT26A,1331,1182,17,1165,PASS,OK,4693.62571594289,44517.1894065322,1546.39999870256,7581.33471924234,6.29771424053571,0.0406707535749984,14738,3470,FALSE,consensus_union,4693.62571594289,1546.39999870256,6.29771424053571,149,0,0.111945905334335,0.010648,0.0143824027072758,10x,TRUE,9,11,3,0.176470588235294
GSE239721,PT27A,6372,5340,352,4988,PASS,OK,2857.65144719252,27179.3010572739,1096.76813541075,4915.97433032712,4.56439997121386,0.077606024444006,9028.5,2347,FALSE,consensus_union,2857.65144719252,1096.76813541075,4.56439997121386,1032,0,0.16195856873823,0.050976,0.0659176029962547,10x,TRUE,247,234,129,0.366477272727273
GSE239721,PT28A,9477,8035,777,7258,PASS,OK,4815.00983224473,27014.2802469337,1699.36522353064,5622.26463605617,5.74552467133966,0.0299116016032504,11454,3090,FALSE,consensus_union,4815.00983224473,1699.36522353064,5.74552467133966,1442,0,0.15215785586156,0.075816,0.0967019290603609,10x,TRUE,539,533,295,0.37966537966538
GSE239721,PT29A,2509,2210,60,2150,PASS,OK,3036.87265210478,28811.6513345919,1380.38372659616,6690.54613007757,5.21394612890436,0.0723960132890365,9656.5,3108,FALSE,consensus_union,3036.87265210478,1380.38372659616,5.21394612890436,299,0,0.119170984455959,0.020072,0.0271493212669683,10x,TRUE,39,36,15,0.25
GSE239721,PT30A,1196,613,9,604,PASS,OK,1410.67597123338,55445.895155933,776.032611220674,8604.09202326846,6.37660434613202,0,8248,2434.5,FALSE,consensus_union,1410.67597123338,776.032611220674,6.37660434613202,583,0,0.487458193979933,0.009568,0.0146818923327896,10x,TRUE,4,5,0,0
GSE239721,PT32A,1872,1737,37,1700,PASS,OK,1130.31620183764,35510.9127293265,661.335951570193,6469.77075696734,10.9446388486024,0.0657557845247486,6426.5,2087.5,FALSE,consensus_union,1130.31620183764,661.335951570193,10.9446388486024,135,0,0.0721153846153846,0.014976,0.0213010938399539,10x,TRUE,20,21,4,0.108108108108108
GSE253355,GSM8019212_H14_MACS,7796,4969,386,4583,PASS,OK,500,1352721.58924442,200,44880.4170583161,8.33097633631006,0.0441725452039244,11632,3292,FALSE,consensus_union,35.1600139882193,119.462793606249,8.33097633631006,2818,9,0.36262185736275,0.062368,0.0776816260817066,10x,FALSE,132,284,30,0.077720207253886
GSE253355,GSM8019213_H21,8993,6866,674,6192,PASS,OK,500,232372.781287098,453.083110836412,18040.5775552098,13.3899346301547,0.0376697552205781,8894.5,2979,FALSE,consensus_union,302.061556483584,453.083110836412,13.3899346301547,2127,0,0.23651729122651,0.071944,0.0981648703757647,10x,FALSE,290,466,82,0.121661721068249
GSE253355,GSM8019214_H23,12425,5184,691,4493,PASS,OK,500,110231.801665601,578.434655602101,11821.9490028342,8.5589941315408,0,5684,2333,FALSE,consensus_union,431.407409490251,578.434655602101,8.5589941315408,7241,0,0.582776659959759,0.0994,0.13329475308642,10x,FALSE,332,475,116,0.167872648335745
GSE253355,GSM8019215_H24,9460,3988,426,3562,PASS,OK,500,1348705.34217846,384.242294460644,16455.0079237766,9.17715858843424,0,5503,2070,FALSE,consensus_union,42.6067712515939,384.242294460644,9.17715858843424,5472,0,0.578435517970402,0.07568,0.106820461384152,10x,FALSE,165,279,18,0.0422535211267606
GSE253355,GSM8019216_H32,4917,3730,177,3553,PASS,OK,500,409926.499025651,301.259910721491,28341.255162534,8.2588453227962,0.055106210803156,9720,3028,FALSE,consensus_union,204.729192183178,301.259910721491,8.2588453227962,1187,0,0.241407362212731,0.039336,0.0474530831099196,10x,FALSE,75,138,36,0.203389830508475
GSE253355,GSM8019217_H33,8661,5691,485,5206,PASS,OK,500,813259.511898331,200,37608.7544472712,10.7955712451861,0.0256753699688943,7248,2277,FALSE,consensus_union,43.7953979989264,117.483390900242,10.7955712451861,2963,7,0.342916522341531,0.069288,0.0852222807942365,10x,FALSE,179,370,64,0.131958762886598
GSE253355,GSM8019218_H34,7246,3216,248,2968,PASS,OK,500,761126.431987147,216.46708839107,22216.9986012451,11.1055067953841,0,3126.5,1397.5,FALSE,consensus_union,54.4305522169798,216.46708839107,11.1055067953841,4030,0,0.556168920783881,0.057968,0.0771144278606965,10x,FALSE,101,167,20,0.0806451612903226
GSE253355,GSM8019219_H35,8556,5836,572,5264,PASS,OK,500,749559.506581657,200,34534.758693639,10.3313785619593,0.029770619019997,7270,2390.5,FALSE,consensus_union,51.9556348202455,134.037479197809,10.3313785619593,2718,2,0.317905563347359,0.068448,0.0980123372172721,10x,FALSE,228,367,23,0.0402097902097902
GSE253355,GSM8019220_H36,11326,8521,790,7731,PASS,OK,500,490241.585232456,413.870420730228,22403.207708443,9.96349567112649,0.0331935052358324,12758,3356,FALSE,consensus_union,210.39491162524,413.870420730228,9.96349567112649,2805,0,0.247660250750486,0.090608,0.0927121229902593,10x,FALSE,471,710,391,0.49493670886076
GSE253355,GSM8019221_H38,8594,6463,509,5954,PASS,OK,500,568431.215158827,447.328327880244,18375.0692448893,9.88337935732228,0.0452024563350995,12015,3072.5,FALSE,consensus_union,180.954432580307,447.328327880244,9.88337935732228,2131,0,0.247963695601583,0.068752,0.0787559956676466,10x,FALSE,262,409,162,0.318271119842829
GSE253355,GSM8019222_H39,10307,7304,871,6433,PASS,OK,500,796568.670640752,594.350466009968,14771.3672354599,8.24803639835307,0.0242296744351539,17841,3183,FALSE,consensus_union,174.444400240126,594.350466009968,8.24803639835307,3003,0,0.291355389541089,0.082456,0.119249726177437,10x,FALSE,381,563,73,0.0838117106773823
GSE253355,GSM8019223_H41,9361,6776,719,6057,PASS,OK,500,310929.199155645,618.955339578878,18239.7650978844,8.70677932552917,0.0337973819715863,14911,3720,FALSE,consensus_union,431.872414571078,618.955339578878,8.70677932552917,2585,0,0.27614571092832,0.074888,0.106109799291617,10x,FALSE,322,471,74,0.102920723226704
GSE289435,GSM8791432_MLL_14666,12060,9394,1283,8111,PASS,OK,692.699197041329,74941.6560921792,413.632489627132,7260.76668374698,4.20855431874028,0.111669581121826,7844,1816,FALSE,consensus_union,692.699197041329,413.632489627132,4.20855431874028,2666,0,0.22106135986733,0.09648,0.136576538215882,10x,FALSE,681,825,223,0.173811379579111
GSE289435,GSM8791433_MLL_16703,14986,8115,1137,6978,PASS,OK,500,132665.880394478,200,17377.5041453359,11.6870745329388,25.3841775380773,7907,2129,FALSE,consensus_union,292.420401422331,144.567653616373,11.6870745329388,6871,0,0.458494594955292,0.1,0.140110905730129,10x,FALSE,638,732,233,0.204925241864556
GSE289435,GSM8791434_MLL_17746,9848,5363,482,4881,PASS,OK,500,30452.4542180442,274.613055810289,6745.20369956351,13.5852043727477,0,2841,1328,FALSE,consensus_union,280.374249604515,274.613055810289,13.5852043727477,4485,0,0.455422420796101,0.078784,0.0898750699235503,10x,FALSE,224,364,106,0.219917012448133
GSE289435,GSM8791435_MLL_17843,19508,13788,1520,12268,PASS,OK,500,22182.8538439359,200,4247.53217256759,6.23667175782388,0.92335593220339,2539,949,FALSE,consensus_union,225.99080511773,184.395307246501,6.23667175782388,5719,1,0.293213040803773,0.1,0.110240789091964,10x,FALSE,565,1185,230,0.151315789473684
GSE289435,GSM8791436_MLL_17844,25922,10414,1306,9108,PASS,OK,500,93049.6273406346,219.733359065161,11053.9519822282,20,0,4705.5,1684,FALSE,consensus_union,160.249776663945,219.733359065161,35.7647755319484,12362,3146,0.59825630738369,0.1,0.125408104474746,10x,FALSE,659,934,287,0.219754977029096
GSE289435,GSM8791437_MLL_28824,8719,4620,431,4189,PASS,OK,500,132618.792960543,200,13353.272148436,14.436162880472,1.29993848309714,5121,1532,FALSE,consensus_union,169.343427870601,155.935487336254,14.436162880472,4099,0,0.47012272049547,0.069752,0.0932900432900433,10x,FALSE,192,281,42,0.0974477958236659
GSE289435,GSM8791438_MLL_28830,10017,4643,473,4170,PASS,OK,500,29824.0282916746,200,6537.18595029587,20,0,2742.5,1037,FALSE,consensus_union,183.283222056421,129.474670972407,34.5835121511387,4503,871,0.536487970450235,0.080136,0.101873788498815,10x,FALSE,160,331,18,0.0380549682875264
GSE289435,GSM8791439_MLL_28855,8059,4985,423,4562,PASS,OK,500,61553.2794766106,200,8429.23108125233,8.20152281937758,36.8801060132647,2437.5,1033,FALSE,consensus_union,109.23299387411,104.602779482586,8.20152281937758,3072,2,0.381436902841544,0.064472,0.0848545636910732,10x,FALSE,199,296,72,0.170212765957447
GSE289435,GSM8791441_MLL_29532,8475,5349,496,4853,PASS,OK,500,13221.5924515704,247.927657995543,2498.18436961614,14.1576516751979,0.927498931287684,2490,826,FALSE,consensus_union,419.467248012267,247.927657995543,14.1576516751979,3126,0,0.368849557522124,0.0678,0.0927276126378762,10x,FALSE,308,300,112,0.225806451612903
GSE289435,GSM8791442_MLL_29538,6342,4251,241,4010,PASS,OK,500,40812.027315332,200,6837.54289045937,20,0.126223354958295,2848,1120.5,FALSE,consensus_union,104.687007263541,124.730771515892,27.977372400042,1625,466,0.329706717123936,0.050736,0.056692542931075,10x,FALSE,110,194,63,0.261410788381743
GSE289435,GSM8791443_MLL_30862,4600,2802,143,2659,PASS,OK,500,32726.173890035,200,7080.09703382762,20,0,2424,1062,FALSE,consensus_union,149.106370222088,141.52362534194,26.0605054535073,1449,349,0.390869565217391,0.0368,0.0510349750178444,10x,FALSE,89,88,34,0.237762237762238
GSE289435,GSM8791444_MLL_30886,15745,12133,1686,10447,PASS,OK,500,23002.6001555584,251.587851878122,5075.36429310019,4.66092755442169,8.83535627273943,2201,1070,FALSE,consensus_union,268.241675213792,251.587851878122,4.66092755442169,3612,0,0.229406160685932,0.1,0.138959861534658,10x,FALSE,794,1036,144,0.0854092526690392
Petti2019,508084,14964,9798,1314,8484,PASS,OK,1431.54987117803,46182.9254649683,746.918847093899,7743.84663408132,11.4880290080463,0,7075.5,2181,FALSE,consensus_union,1431.54987117803,746.918847093899,11.4880290080463,5166,0,0.345228548516439,0.1,0.13410900183711,10x,FALSE,776,853,315,0.23972602739726
Petti2019,548327,11620,8949,963,7986,PASS,OK,853.404140331258,14626.2344065438,507.040704838613,3772.25927178528,15.9567060717718,0,3421.5,1343,FALSE,consensus_union,853.404140331258,507.040704838613,15.9567060717718,2671,0,0.229862306368331,0.09296,0.107609788803218,10x,FALSE,434,726,197,0.204569055036345
Petti2019,721214,20474,13918,1662,12256,PASS,OK,1907.22129936301,20474.8138105642,1031.23118428819,4952.9146110196,13.8767271213803,0,6009,2195,FALSE,consensus_union,1907.22129936301,1031.23118428819,13.8767271213803,6556,0,0.320210999316206,0.1,0.119413708866216,10x,FALSE,1125,1203,666,0.40072202166065
Petti2019,782328,21038,15613,2166,13447,PASS,OK,934.911821915863,28220.4496526031,572.283470943638,5845.42655842223,14.0118381296478,0,4631,1697,FALSE,consensus_union,934.911821915863,572.283470943638,14.0118381296478,5425,0,0.257866717368571,0.1,0.138730545058605,10x,FALSE,1182,1410,426,0.196675900277008
Petti2019,809653,21731,15418,2377,13041,PASS,OK,500,36469.5159999703,205.164205039974,9228.5883867076,7.68544517684966,0.311081085079564,3809,1408,FALSE,consensus_union,433.255681265769,205.164205039974,7.68544517684966,6313,0,0.290506649486908,0.1,0.154170450123233,10x,FALSE,1151,1401,175,0.0736222128733698
